0,d33991f2192b56525cacba35fee9f2f8
0,ac22c05272868e2d2f1b7e37ee491ca
0,3769a7662ebb938a7c16c096de16dc86
0,393ce0d4a7bb4ba33e63f94f373fc48d
0,b0797299690df3d8ec3c5257a3ee33a
0,84974459f8b18931b53a35d210fdba
0,c6bdf410a74250dea7f7641495c7d12b
0,3b332969071a9df91a3ef0a9342019
0,309bbac09d4a593ee4c59e515428f249
0,984927e0884fc830a73cb22f897edf8
0,51e57f2da894e3825e6b1e2c08475af
0,5622a98995b71114415e0e72a678852
0,72b92865e9bb34586b0d68c5cb2a12
0,91a35e867e37f41770df6c8538a6bd
0,39b82db9e6b369e84e933cb4a92319
0,9b765e827a344f2767236d52fc45129
0,88fe9b84e9f99dbacaa55b31c44e1ee
0,b864d0fbcdf1e6e31677a8a2b6443f99
0,f3598323727b7a9511e4e9f2d7b171b
0,36089c9e8fae08dbbe47837113316b
0,19c0f7a9c33247dd97df38ac628c6d1
0,6e43f056915caeadf10443079b0daa1
0,2666e1ea795cc54799f8b8e3222265
0,783068f45d116c9bdac3976fbc698e83
0,c6dbf49a5fefaeed09b53d1a8626253
0,c1e3a5e49f231dd691952541d2d84422
0,1532e016b0842f3a8e8b2d017f38b2f
0,b6d6e7fecc9e362a979054bbef18174
0,4b33a2109bef23e19fa724c364af38e
0,ffd99be277e7e5c5d1ee439897323bf1
0,49b3a9e857b6f3689a429665e2c7152
0,7e9ac699361d285d3150ae8d34e3384a
0,764df8a8f2458833eee15b226329cb9
0,4573a06b502fa1b4b87d798a60f3bdd0
0,2c69355d3384809fed656e5d198c156
0,67dea3d16c64357ac4eca6bda633bb
0,8b60d4bcb439e1984492e8d3f8e8452
0,50684dad215265838078702fb629baee
0,fcf2e81882fcd4e04339396e3239f94
0,d370caac96773666af99cbbf89726af7
0,717c73eff5646059f35d39693221287
0,19c0eee01d6d21d274a614aaf735292
0,5e076130922957b44c8ae96c67920
0,8317894355e4c62c24bf4e3c80b63b15
0,fb4533abb4bb66db48162d5ecae6cf60
0,79478bc901b50f5b89f6f37ef9beaa4
0,3ceeec1fbb3a94ad261e78dca3d441
0,bf9cfb1b7e352acb1d8527ebb6bd1b6
0,cc73af3bc84a66c9397b77153e16
0,c68822287645d1061f6fd1751b0125a
0,9084e51192c43d6dae81681c947aa379
0,aed676e6dca67efc63af8ed3ae9619d
0,8d65174e99279bb0aa6ccfc3e5abc891
0,416da1c526f82d9062d39871259cd
0,528340d39c1e376e176ffc2e717a1ae8
0,fd6e9f6c36eb1e12d1653f60a5752ede
0,a511686432ced261453bce56602715
0,f418e392d6e645e6fe5ab496e471ed3
0,6c13a4c48053fdc5113ddd6e47d5aca3
0,d56d2b4a685d81c812b37e91fc5b7553
0,e2e7b669a3b66ed23182c23c05e4766
0,78c5799b2b2e3037d4f917ba399a7
0,a3268bf280c175b87b9e9aa0124d0d8
0,a9d4248fcba4187d8ebac734465d23c
0,807440eeb54a6512dadcd762b80ca4
0,48d712f49beaf05a3f075ed6a7f96
0,937dae233975b486cac7a686b5fdf5
0,bc9373e99b999e185cc3d067843fb91a
0,9be21db8facf5f989a36b35ffe67de0
0,03641392665b7a71d6dd5ee208c4a2
0,454b4f2a497c6599b1a618e06e31efb3
0,728742bb70254a4bbd32742c2d3197c
0,9a78a1e3d21ec655a47c7dcfb3c84345
0,ea2fdbf67ffb966488c350f42f4697d
0,f52eeaa4ca71e456bde0c312f3125ef
0,213a4dc91116bbce2fd3734f64b8967
0,81f33e67a31e6ea065deefbb8e050da
0,6978cb8d63839b266fecd490e1a6b36d
0,cce1372da498eaccfc41796ff14ed119
0,4cb2ff8f39de5cdd25d20b9fa2a1a65
0,68a9de1b3527255a73c04d951838a4f
0,aa17755d38685cfcc6772cec96a6d35
0,46bcecef8d67dc8aa8c38ee51251e88
0,bbf8c5acdf38a1bdb226cfa616eb6965
0,7df468731a15827555ea75c80d851cd
0,a884dd68bf35b9bb4878f2da6a745e99
0,3d9457ac4022f9ec251877186cdde3e8
0,4658c81aed73e221bdaef66826cd14c0
0,e955d4fd3b8215cda6395cacb5f9f35
0,60e6599face5a6fb7f17adb8e4a7a57
0,29918f1fc326b48c3f98952cc9e69
0,4efc61bb5ad7c893029d4e759b5b67
0,8f4b1468c35b56dddb675d57d0754e32
0,d1b6a41de47af9c1e0f8f68c436f747
0,5fe6613abbf5246853b37b5de860ce
0,8cac7697a648618f9abed4e464e19e
0,509b9969a1a5ad15acc24844d65a1778
0,b68699c3a11dfce8e9fd8a824713504
0,54295c321c5b87a66deb2040f62fc5
0,d6a466d9f21597ea41a19b5cb2ceb43
0,5de47d943b21e4ccc92647d3d998e2b9
0,e4aeff23f3aaed66eca735ff55f567be
0,8b8a4125d199f894fb48ea7b69c05f1b
0,28ad4feaf6ae5af588506317fde5c3
0,8866c5248ce808ddb3f6116696fc957
0,f2cd7e4fcd7a59917c2fcee5aa327b63
0,33717a5220e392f975f817815dc39378
0,c85fdc5d9fe739ffc39a7faabd6f30f3
0,94a23b38d9c1798f8da7bb67573d76e
0,7c5aa0e15986ffc90a818a9422a1a74
0,762652f3cd1dee5cca62a285c2a844
0,3854427de38998d57f54b17883ba0ac
0,e5f9f4d7fa363fdd469647140381cea
0,8e9190e6ecd5c29a3c8c7634854255
0,c6fbb0e804c1b438794e7493e55437e
0,227e1af3c520efdc3aeb3db241e39055
0,739ec9a82cc97ee5e47b7c48bdf869fe
0,d05ae6accf4f28de9fe83c3bed4ed9d4
0,5295b64c37645eb585cb85199c9b434
0,fe7980173511e6e16d725a2db22d2af
0,b08315744ab8da3b1e7bb8a459943ad
0,c8af45b4f7ed5415da3f8d86c6fc8954
0,c7b9e27fd3c7fb5ac87868fa68e9844
0,874eb8ae319fb4a82c88b82c8dbf61b
0,698245b4c996676be6385ef8b18b6fb
0,b7ea149ed22782d7814d7178063be65
0,3cb12b95e3f758ecbd8da175c50bb76
0,90e815566925e635dd6187e54830d944
0,b78194cf31c8b66b83a696a955ebebe9
0,af2c4dc8749f204d1a24ee5ad1a755c
0,80ef251ea27797a0ff48f9c48a96980
0,3cfd9bb8b6a94c66ebfe04ccbaf9f1e
0,8e66e3a644cced6709874ab734f1f54
0,6e24b46ae5bf8491d9dcc8038a914a2
0,b8b7603b8812efc7213edc869fab08b
0,134acb7b62975f3b5820c615ca768ea5
0,faa381b41612b484f1441769868af8
0,f05730b720746b39df1218a9c8b119
0,6f32e1167e5b2430f37dec1d5f5d04e
0,78bc0eef1779e8d3495ed1e34b98c5a
0,229dffa6097cc6d8047e635736f7bd
0,b2711b3b095f5d84f886ad8f7adcdc
0,118aac7b7bfe56bde3187e3f54e1c31
0,9ba8d5bb9b98dc2abb24be7e67f9a23
0,12bcc3f73ec319987b78a3fbe6433b4
